ID,李⑷낵??int),?섍퀬(m),?섍???(min),?섍???(max),?섍???룊洹?2022-09-01 ?덉닚,2022-09-02 ?덉닚,2022-09-03 ?덉닚,2022-09-04 ?덉닚,2022-09-05 ?덉닚,2022-09-06 ?덉닚,2022-09-07 ?덉닚,2022-09-08 ?덉닚,2022-09-09 ?덉닚,2022-09-10 ?덉닚,2022-09-11 ?덉닚,2022-09-12 ?덉닚,2022-09-13 ?덉닚,2022-09-14 ?덉닚,2022-09-15 ?덉닚,2022-09-16 ?덉닚,2022-09-17 ?덉닚,2022-09-18 ?덉닚,2022-09-19 ?덉닚,2022-09-20 ?덉닚,2022-09-21 ?덉닚,2022-09-22 ?덉닚,2022-09-23 ?덉닚,2022-09-24 ?덉닚,2022-09-25 ?덉닚,2022-09-26 ?덉닚,2022-09-27 ?덉닚,2022-09-28 ?덉닚,2022-09-29 ?덉닚,2022-09-30 ?덉닚,2022-10-01 ?덉닚,2022-10-02 ?덉닚,2022-10-03 ?덉닚,2022-10-04 ?덉닚,2022-10-05 ?덉닚,2022-10-06 ?덉닚,2022-10-07 ?덉닚,2022-10-08 ?덉닚,2022-10-09 ?덉닚,2022-10-10 ?덉닚,2022-10-11 ?덉닚,2022-10-12 ?덉닚,2022-10-13 ?덉닚,2022-10-14 ?덉닚,2022-10-15 ?덉닚,2022-10-16 ?덉닚,2022-10-17 ?덉닚,2022-10-18 ?덉닚,2022-10-19 ?덉닚,2022-10-20 ?덉닚,2022-10-21 ?덉닚,2022-10-22 ?덉닚,2022-10-23 ?덉닚,2022-10-24 ?덉닚,2022-10-25 ?덉닚,2022-10-26 ?덉닚,2022-10-27 ?덉닚,2022-10-28 ?덉닚,2022-10-29 ?덉닚,2022-10-30 ?덉닚,2022-10-31 ?덉닚,2022-11-01 ?덉닚,2022-11-02 ?덉닚,2022-11-03 ?덉닚,2022-11-04 ?덉닚,2022-11-05 ?덉닚,2022-11-06 ?덉닚,2022-11-07 ?덉닚,2022-11-08 ?덉닚,2022-11-09 ?덉닚,2022-11-10 ?덉닚,2022-11-11 ?덉닚,2022-11-12 ?덉닚,2022-11-13 ?덉닚,2022-11-14 ?덉닚,2022-11-15 ?덉닚,2022-11-16 ?덉닚,2022-11-17 ?덉닚,2022-11-18 ?덉닚,2022-11-19 ?덉닚,2022-11-20 ?덉닚,2022-11-21 ?덉닚,2022-11-22 ?덉닚,2022-11-23 ?덉닚,2022-11-24 ?덉닚,2022-11-25 ?덉닚,2022-11-26 ?덉닚,2022-11-27 ?덉닚,2022-11-28 ?덉닚,2022-09-01 ?쎈줉??2022-09-02 ?쎈줉??2022-09-03 ?쎈줉??2022-09-04 ?쎈줉??2022-09-05 ?쎈줉??2022-09-06 ?쎈줉??2022-09-07 ?쎈줉??2022-09-08 ?쎈줉??2022-09-09 ?쎈줉??2022-09-10 ?쎈줉??2022-09-11 ?쎈줉??2022-09-12 ?쎈줉??2022-09-13 ?쎈줉??2022-09-14 ?쎈줉??2022-09-15 ?쎈줉??2022-09-16 ?쎈줉??2022-09-17 ?쎈줉??2022-09-18 ?쎈줉??2022-09-19 ?쎈줉??2022-09-20 ?쎈줉??2022-09-21 ?쎈줉??2022-09-22 ?쎈줉??2022-09-23 ?쎈줉??2022-09-24 ?쎈줉??2022-09-25 ?쎈줉??2022-09-26 ?쎈줉??2022-09-27 ?쎈줉??2022-09-28 ?쎈줉??2022-09-29 ?쎈줉??2022-09-30 ?쎈줉??2022-10-01 ?쎈줉??2022-10-02 ?쎈줉??2022-10-03 ?쎈줉??2022-10-04 ?쎈줉??2022-10-05 ?쎈줉??2022-10-06 ?쎈줉??2022-10-07 ?쎈줉??2022-10-08 ?쎈줉??2022-10-09 ?쎈줉??2022-10-10 ?쎈줉??2022-10-11 ?쎈줉??2022-10-12 ?쎈줉??2022-10-13 ?쎈줉??2022-10-14 ?쎈줉??2022-10-15 ?쎈줉??2022-10-16 ?쎈줉??2022-10-17 ?쎈줉??2022-10-18 ?쎈줉??2022-10-19 ?쎈줉??2022-10-20 ?쎈줉??2022-10-21 ?쎈줉??2022-10-22 ?쎈줉??2022-10-23 ?쎈줉??2022-10-24 ?쎈줉??2022-10-25 ?쎈줉??2022-10-26 ?쎈줉??2022-10-27 ?쎈줉??2022-10-28 ?쎈줉??2022-10-29 ?쎈줉??2022-10-30 ?쎈줉??2022-10-31 ?쎈줉??2022-11-01 ?쎈줉??2022-11-02 ?쎈줉??2022-11-03 ?쎈줉??2022-11-04 ?쎈줉??2022-11-05 ?쎈줉??2022-11-06 ?쎈줉??2022-11-07 ?쎈줉??2022-11-08 ?쎈줉??2022-11-09 ?쎈줉??2022-11-10 ?쎈줉??2022-11-11 ?쎈줉??2022-11-12 ?쎈줉??2022-11-13 ?쎈줉??2022-11-14 ?쎈줉??2022-11-15 ?쎈줉??2022-11-16 ?쎈줉??2022-11-17 ?쎈줉??2022-11-18 ?쎈줉??2022-11-19 ?쎈줉??2022-11-20 ?쎈줉??2022-11-21 ?쎈줉??2022-11-22 ?쎈줉??2022-11-23 ?쎈줉??2022-11-24 ?쎈줉??2022-11-25 ?쎈줉??2022-11-26 ?쎈줉??2022-11-27 ?쎈줉??2022-11-28 ?쎈줉??TRAIN_0000,692,275,287,292,289.5,2.8,2.8,2.7,2.7,2.7,2.7,2.6,2.6,2.6,2.6,2.5,2.5,2.5,2.5,2.4,2.4,2.4,2.4,2.3,2.3,2.3,2.3,2.2,2.2,2.2,2.2,2.1,2.1,2.1,2.1,2,2,2,2,1.9,1.9,1.9,1.9,1.8,1.8,1.8,1.8,1.7,1.7,1.7,1.7,1.6,1.6,1.6,1.6,1.5,1.5,1.5,1.5,1.4,1.4,1.4,1.4,1.3,1.3,1.3,1.2,1.2,1.2,1.2,1.2,1.1,1.1,1.1,1.1,1,1,1,1,1,0.9,0.9,0.9,0.9,0.9,0.8,0.8,0.8,0.7,0.7,0.7,0.7,0.7,0.6,78.3365036,78.24346165,78.16650127,78.1275258,78.05802098,77.91568927,77.86165985,77.74664499,77.59213772,77.57247726,77.38204532,77.21178911,77.15105114,77.06306858,76.90598079,76.86847491,76.73289716,76.66927958,76.66258541,76.5194088,76.34966057,76.1860913,76.0402067,75.99941469,75.99059174,75.95373143,75.82956356,75.79867303,75.62124263,75.42700524,75.26618729,75.22609386,75.16231888,75.07944379,75.01385524,74.93569696,74.8427488,74.83665695,74.81692828,74.7885741,74.69035809,74.50494177,74.39490844,74.35170366,74.1663463,74.02025357,73.83514207,73.76616392,73.75526935,73.6273946,73.46545688,73.39507577,73.31140479,73.24302843,73.08740855,73.08165117,73.02375519,72.98726279,72.97760636,72.83846182,72.64538568,72.51286866,72.44590772,72.37009706,72.30117988,72.22837355,72.20774579,72.06835357,71.98766275,71.86946604,71.85292287,71.69085445,71.57640227,71.38401826,71.30189308,71.23481706,71.07690251,70.99611346,70.98584348,70.97824949,70.87679386,70.70525306,70.55960278,70.42735595,70.34049087,70.2938296,70.26242185,70.16984081,70.0432513
TRAIN_1602,189,295,322,447,384.5,4.7,4.6,4.6,4.5,4.5,4.4,4.4,4.3,4.3,4.2,4.2,4.1,4.1,4,4,3.9,3.9,3.8,3.8,3.7,3.7,3.6,3.6,3.5,3.5,3.5,3.4,3.4,3.3,3.3,3.2,3.2,3.1,3.1,3,3,2.9,2.9,2.8,2.8,2.7,2.7,2.6,2.6,2.5,2.5,2.5,2.4,2.4,2.3,2.2,2.2,2.2,2.1,2.1,2,2,1.9,1.9,1.8,1.8,1.7,1.7,1.6,1.6,1.5,1.5,1.4,1.4,1.3,1.3,1.2,1.2,1.1,1.1,1,1,0.9,0.9,0.9,0.8,0.8,0.7,0.7,0.6,0.6,0.5,0,0,73.38702515,73.28345744,73.26956872,73.09846041,73.0220412,72.99351932,72.83505102,72.68898999,72.52331112,72.34535343,72.32344614,72.25322695,72.12065659,71.94145044,71.77163892,71.64642511,71.5897709,71.43207028,71.32190881,71.26977242,71.22361188,71.18556137,71.08752276,71.01274107,70.979589,70.95101376,70.88577344,70.6985139,70.6426416,70.574836,70.41702446,70.37698512,70.20206704,70.13537368,70.07389446,70.0724987,69.88231633,69.81181124,69.70035613,69.54335011,69.42363447,69.27571669,69.23277951,69.06666717,68.92354987,68.7858442,68.63714858,68.47447759,68.38638984,68.25579883,68.1771246,68.14330638,67.97284033,67.81460665,67.68756685,67.65937619,67.62798532,67.61450819,67.56990039,67.50751658,67.4503805,67.36480594,67.3485198,67.34167812,67.14267588,67.07533244,66.9834672,66.95594076,66.84812974,66.75206165,66.70610592,66.51747669,66.49264443,66.39588361,66.29800654,66.28790858,66.12339667,66.09561503,65.96548832,65.81412638,65.80209567,65.75857927,65.58432055,65.46953899,65.35161685,65.28202666,65.14524306,64.9984992,64.84669253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRAIN_1603,358,206,305,380,342.5,4.1,4.1,4,4,3.9,3.9,3.9,3.8,3.8,3.7,3.7,3.6,3.6,3.5,3.5,3.5,3.4,3.4,3.3,3.3,3.3,3.2,3.2,3.1,3.1,3,3,3,2.9,2.9,2.8,2.8,2.7,2.7,2.7,2.6,2.6,2.5,2.5,2.5,2.4,2.4,2.3,2.3,2.2,2.2,2.1,2.1,2.1,2,2,1.9,1.9,1.8,1.8,1.8,1.7,1.7,1.6,1.6,1.6,1.5,1.5,1.4,1.4,1.4,1.3,1.3,1.2,1.2,1.2,1.1,1.1,1.1,1,1,0.9,0.9,0.8,0.8,0.7,0.7,0.7,0.6,0.6,0.5,0,0,0,77.40452963,77.2669337,77.22234926,77.18275134,77.11326103,77.01052947,76.94974535,76.81562797,76.68924941,76.6474054,76.5346434,76.33599964,76.20368537,76.04286322,75.8437624,75.754171,75.59475135,75.46626345,75.3996056,75.31756339,75.25553271,75.08087132,74.99580289,74.80626077,74.68164696,74.59804614,74.4634131,74.41159072,74.40425297,74.30190233,74.14866987,74.14663914,74.00471125,73.92752028,73.89599199,73.89335296,73.81079603,73.71068232,73.52514461,73.35899282,73.25055568,73.17758955,73.07926298,72.94809426,72.83816209,72.68333157,72.68294512,72.62182332,72.61982047,72.60167134,72.44770925,72.42382564,72.37347694,72.24425711,72.07527537,72.03690518,71.90423818,71.89696531,71.86417705,71.71873008,71.61553419,71.55367879,71.41305741,71.31237968,71.27306791,71.16685212,71.08765797,71.08469025,71.00564886,71.00326319,70.89945736,70.86826737,70.68601569,70.61366028,70.61033375,70.42094882,70.25979556,70.10741151,70.07348525,69.9049184,69.83042885,69.81847064,69.66451682,69.51115616,69.46321019,69.40836766,69.24499137,69.18181573,69.09624446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRAIN_1604,713,225,278,348,313,2.7,2.7,2.6,2.6,2.6,2.6,2.5,2.5,2.5,2.5,2.4,2.4,2.4,2.4,2.4,2.3,2.3,2.3,2.3,2.2,2.2,2.2,2.2,2.1,2.1,2.1,2.1,2.1,2,2,2,2,2,1.9,1.9,1.9,1.9,1.9,1.8,1.8,1.8,1.8,1.7,1.7,1.7,1.7,1.7,1.6,1.6,1.6,1.6,1.5,1.5,1.5,1.5,1.5,1.4,1.4,1.4,1.4,1.3,1.3,1.3,1.3,1.3,1.3,1.2,1.2,1.2,1.2,1.1,1.1,1.1,1.1,1.1,1,1,1,1,0.9,0.9,0.9,0.9,0.9,0.9,0.8,0.8,0.8,0.8,76.29773874,76.24125984,76.04940512,75.97010697,75.88590585,75.75026412,75.71646827,75.57697415,75.48056281,75.39315593,75.25702149,75.1848788,75.08226272,74.91351025,74.77016882,74.6458802,74.57189018,74.39971409,74.21509343,74.02531096,73.86627747,73.86099892,73.75618222,73.62933494,73.49497553,73.31058906,73.21285484,73.11670435,72.9288731,72.8488064,72.74735795,72.61627991,72.54092385,72.53972257,72.35470253,72.16218115,72.0477014,72.00999095,71.85604418,71.72778869,71.61720652,71.42509418,71.31724304,71.22589076,71.1187299,71.04852526,70.9567308,70.85569983,70.84304957,70.71190898,70.57015626,70.48180165,70.38094815,70.25491273,70.10837497,69.99826745,69.89731278,69.73208349,69.61826045,69.48383933,69.34668206,69.32505006,69.14388528,69.07576728,69.02109872,68.94240233,68.93597672,68.80119724,68.71667051,68.58928046,68.57819628,68.40544609,68.28279997,68.20383191,68.01692895,67.99223498,67.85793469,67.69114953,67.61318398,67.48807927,67.47623007,67.30766129,67.18071835,67.06813322,67.06724598,66.8970014,66.75219624,66.6199922,66.44642447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRAIN_1605,583,285,277,382,329.5,3.3,3.2,3.2,3.2,3.1,3.1,3.1,3,3,3,2.9,2.9,2.9,2.8,2.8,2.8,2.8,2.7,2.7,2.7,2.6,2.6,2.6,2.6,2.5,2.5,2.5,2.4,2.4,2.4,2.3,2.3,2.3,2.3,2.2,2.2,2.2,2.1,2.1,2,2,2,2,1.9,1.9,1.9,1.9,1.8,1.8,1.8,1.7,1.7,1.7,1.6,1.6,1.6,1.6,1.5,1.5,1.5,1.4,1.4,1.4,1.4,1.3,1.3,1.3,1.2,1.2,1.2,1.1,1.1,1.1,1,1,1,1,0.9,0.9,0.9,0.8,0.8,0.8,0.7,0.7,0.7,0.6,0.6,0.6,75.78100918,75.66447716,75.56269691,75.43233082,75.29524737,75.16640817,75.01808911,74.84589801,74.66748677,74.62117078,74.52079248,74.45424087,74.30369674,74.1302922,74.0629099,74.01449498,73.81858042,73.77810699,73.64304378,73.55888085,73.50004261,73.40534509,73.38712936,73.38261891,73.22402683,73.16004033,73.13310811,72.9999098,72.81192952,72.66704564,72.48693618,72.33926571,72.15859851,72.03533408,72.01883021,71.90036279,71.84221971,71.75302568,71.72802926,71.65048224,71.61997469,71.43050341,71.34882263,71.28115609,71.24842928,71.05070205,70.89273587,70.84161088,70.81825462,70.72158384,70.65788214,70.4613278,70.28968948,70.17746821,70.16195045,70.06607926,69.93671857,69.90917976,69.71319265,69.66279356,69.49291382,69.49145624,69.42134383,69.27113091,69.07611363,69.06767343,69.01779808,68.99257751,68.87147166,68.76426998,68.67693434,68.61488265,68.58691682,68.54216228,68.51148588,68.4052822,68.29154729,68.14820696,68.04657682,67.85887493,67.81532243,67.68825847,67.57050456,67.41464663,67.28263732,67.27949258,67.18243311,67.08422776,66.95304119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRAIN_1606,577,225,327,352,339.5,3.3,3.3,3.2,3.2,3.2,3.1,3.1,3.1,3,3,3,2.9,2.9,2.9,2.9,2.8,2.8,2.8,2.7,2.7,2.7,2.6,2.6,2.6,2.5,2.5,2.5,2.5,2.4,2.4,2.4,2.3,2.3,2.3,2.3,2.2,2.2,2.2,2.1,2.1,2.1,2.1,2,2,1.9,1.9,1.9,1.9,1.8,1.8,1.8,1.7,1.7,1.7,1.7,1.6,1.6,1.5,1.5,1.5,1.5,1.4,1.4,1.4,1.3,1.3,1.3,1.2,1.2,1.2,1.1,1.1,1.1,1,1,1,0.9,0.9,0.9,0.9,0.8,0.8,0.8,0.7,0.7,0.7,0.6,0.6,0.6,80.11488069,80.07676045,80.01949034,79.91351784,79.81575986,79.70327416,79.55047936,79.45686342,79.35214156,79.27006578,79.21893511,79.15893351,79.12898637,78.98281188,78.87709397,78.68322516,78.63155956,78.58396355,78.40213619,78.24156604,78.16130375,78.05929837,77.97886392,77.96643287,77.83788312,77.72164726,77.61327484,77.41866604,77.29272432,77.24303796,77.22848165,77.10756313,77.08094949,76.97965073,76.92412571,76.83949226,76.74882246,76.70267576,76.66775381,76.6530815,76.49866057,76.39927512,76.36512765,76.28134363,76.19149331,76.10623098,75.95165264,75.75718824,75.66344872,75.46388359,75.3830591,75.27594969,75.20658954,75.18062399,74.99132426,74.87188278,74.82479474,74.67550817,74.48927902,74.34211433,74.1846482,74.0376497,73.91992778,73.83141966,73.71598237,73.53100741,73.3649612,73.32618273,73.19402718,73.01099009,72.89608894,72.87092907,72.77321618,72.6554873,72.61071568,72.58668988,72.5463897,72.40794987,72.3600114,72.16350609,72.08831223,72.03875196,71.90366508,71.74847648,71.66663283,71.5508811,71.43219872,71.297181,71.09889703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRAIN_1607,108,240,321,334,327.5,4.6,4.5,4.5,4.4,4.4,4.3,4.3,4.2,4.2,4.1,4.1,4,4,3.9,3.9,3.9,3.8,3.8,3.7,3.7,3.6,3.6,3.5,3.5,3.4,3.4,3.3,3.3,3.2,3.2,3.2,3.1,3.1,3,3,2.9,2.9,2.8,2.8,2.7,2.7,2.6,2.6,2.6,2.5,2.5,2.4,2.4,2.3,2.3,2.2,2.2,2.1,2.1,2.1,2,2,1.9,1.9,1.8,1.8,1.7,1.7,1.7,1.6,1.6,1.5,1.5,1.4,1.4,1.3,1.3,1.2,1.2,1.1,1.1,1,1,0.9,0.9,0.9,0.8,0.8,0.7,0.7,0.6,0.6,0.5,0,73.90904597,73.79277926,73.65460348,73.51866702,73.42777077,73.33641753,73.15132748,73.00803546,72.87000479,72.72645578,72.64476785,72.61843174,72.48705271,72.31475435,72.24025193,72.21329564,72.14101576,71.94579395,71.9071255,71.88347963,71.76423087,71.63361967,71.63052928,71.52906358,71.43890037,71.26594597,71.09555701,71.07523347,71.00819635,71.00703955,70.9855496,70.80574605,70.77724315,70.65149613,70.55241468,70.44234869,70.34493775,70.26642421,70.09992394,69.99087214,69.90438201,69.80981863,69.72257265,69.57459538,69.55824333,69.43040572,69.34232252,69.22027958,69.06731565,68.8720902,68.71780349,68.5380528,68.3548203,68.17643617,68.02855456,67.83891233,67.69921463,67.53564282,67.47807823,67.46579118,67.42329687,67.26479411,67.09287406,67.06496058,66.96282316,66.85148314,66.7322479,66.7183937,66.57756833,66.45894157,66.43479237,66.40365091,66.32337201,66.14064622,65.94894495,65.89644169,65.76552673,65.7596102,65.67357846,65.62853645,65.58707351,65.57250855,65.48330133,65.32496339,65.18683388,65.07243397,64.91674384,64.77342713,64.70537461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRAIN_1608,455,238,307,415,361,3.5,3.4,3.4,3.4,3.4,3.3,3.3,3.2,3.2,3.2,3.1,3.1,3.1,3,3,3,2.9,2.9,2.9,2.8,2.8,2.8,2.7,2.7,2.7,2.6,2.6,2.6,2.5,2.5,2.5,2.5,2.4,2.4,2.4,2.3,2.3,2.3,2.2,2.2,2.2,2.2,2.1,2.1,2.1,2,2,2,1.9,1.9,1.9,1.8,1.8,1.8,1.8,1.7,1.7,1.6,1.6,1.6,1.5,1.5,1.5,1.4,1.4,1.4,1.3,1.3,1.3,1.2,1.2,1.2,1.1,1.1,1.1,1,1,1,0.9,0.9,0.9,0.8,0.8,0.8,0.7,0.7,0.7,0.6,0.6,84.06897191,83.93287192,83.82238126,83.72977671,83.66426815,83.55110248,83.39066641,83.29368299,83.19777965,82.99895781,82.89728747,82.89602963,82.74637862,82.67064124,82.62274667,82.49043826,82.41387746,82.29064527,82.19734189,82.12201419,81.99392607,81.89471882,81.81343459,81.66954617,81.52426221,81.43874392,81.29527443,81.1145637,80.95541795,80.80589987,80.66637621,80.58731121,80.5706174,80.57034089,80.37239688,80.27546387,80.12165928,80.08133496,79.92536664,79.77778688,79.59722469,79.54867056,79.51051527,79.43414189,79.38505842,79.22062532,79.08195066,79.02137404,78.97726723,78.91670777,78.87919771,78.86141015,78.78252492,78.70689556,78.53134774,78.35231132,78.23616603,78.14700376,78.10610008,77.98106946,77.81950462,77.81419446,77.68048112,77.49949664,77.38963048,77.25891975,77.24704667,77.11982526,76.92026396,76.78547115,76.68543832,76.67857702,76.61111999,76.46128301,76.31075071,76.13595574,76.09083187,76.06953204,76.01538179,75.939546,75.8532107,75.84989179,75.76516917,75.72364423,75.68190153,75.60488779,75.54111984,75.5363797,75.52749697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRAIN_1609,737,235,416,427,421.5,2.5,2.5,2.4,2.4,2.4,2.4,2.4,2.3,2.3,2.3,2.3,2.3,2.2,2.2,2.2,2.2,2.2,2.1,2.1,2.1,2.1,2,2,2,2,2,1.9,1.9,1.9,1.9,1.9,1.8,1.8,1.8,1.8,1.7,1.7,1.7,1.7,1.7,1.6,1.6,1.6,1.6,1.6,1.5,1.5,1.5,1.5,1.5,1.4,1.4,1.4,1.4,1.4,1.3,1.3,1.3,1.3,1.3,1.3,1.2,1.2,1.2,1.2,1.1,1.1,1.1,1.1,1,1,1,1,1,0.9,0.9,0.9,0.9,0.9,0.8,0.8,0.8,0.8,0.8,0.7,0.7,0.7,0.7,0.7,80.73642663,80.63951899,80.4565426,80.28160892,80.19225837,80.09889136,80.05101032,79.98064403,79.96767973,79.78079587,79.76840547,79.59896256,79.49124082,79.4337661,79.30226392,79.11104383,79.0599581,79.01240965,78.86367075,78.84683455,78.77414054,78.5935419,78.52320756,78.45682357,78.4297915,78.30301651,78.26357643,78.24042854,78.07711545,77.96301068,77.89003818,77.81037021,77.69665021,77.5449855,77.44692413,77.4094247,77.37030933,77.29497055,77.24442641,77.21713994,77.19950305,77.16506767,77.15560715,77.14950414,76.98369536,76.95203049,76.91367866,76.74984582,76.66246655,76.47883349,76.38545692,76.25598728,76.07887065,76.04045138,75.9946231,75.81880653,75.6267286,75.52134831,75.38859912,75.26337612,75.19986156,75.17888693,75.01895636,74.8381985,74.64868332,74.6097829,74.45991837,74.37370877,74.26452657,74.15086844,74.14074884,73.99198672,73.8278782,73.64189056,73.49297436,73.48126593,73.28771357,73.23779566,73.09635846,73.04450137,73.02223678,72.86671757,72.81473254,72.68489102,72.56749432,72.48782572,72.36954096,72.22896635,72.10968934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRAIN_1610,309,227,379,396,387.5,4.1,4,4,4,3.9,3.9,3.8,3.8,3.8,3.7,3.7,3.6,3.6,3.6,3.5,3.5,3.4,3.4,3.4,3.3,3.3,3.2,3.2,3.2,3.1,3.1,3.1,3,3,2.9,2.9,2.8,2.8,2.8,2.7,2.7,2.6,2.6,2.5,2.5,2.5,2.4,2.4,2.3,2.3,2.2,2.2,2.2,2.1,2.1,2,2,2,1.9,1.9,1.8,1.8,1.8,1.7,1.7,1.6,1.6,1.6,1.5,1.5,1.4,1.4,1.3,1.3,1.3,1.2,1.2,1.1,1.1,1.1,1,1,0.9,0.9,0.9,0.8,0.8,0.8,0.7,0.7,0.6,0.6,0.6,0.5,82.96852322,82.78631049,82.70567427,82.54886909,82.48261168,82.2986335,82.20810571,82.02923877,81.85926582,81.80480306,81.69339342,81.65978512,81.54027685,81.49078231,81.36689498,81.21755819,81.06648659,81.02311446,80.92942111,80.82483526,80.79125816,80.63832824,80.46581574,80.46545667,80.37626793,80.32138008,80.19265308,80.01922341,79.92932511,79.8611477,79.69402491,79.66297526,79.48063302,79.41611567,79.30827108,79.1586431,79.11175173,78.96811633,78.90641858,78.84717877,78.82832766,78.78646093,78.72033542,78.66033408,78.63354247,78.53657948,78.3835555,78.27542186,78.23543051,78.12541496,77.95461227,77.88998886,77.72938892,77.61728313,77.43393066,77.39364105,77.28013036,77.27572554,77.18363676,77.10653045,76.93956935,76.93017438,76.83026031,76.78799072,76.63609281,76.48039721,76.34878212,76.30670949,76.16277598,76.09347262,76.06803511,75.92632425,75.81251735,75.67883296,75.58738378,75.41089556,75.29906572,75.29320371,75.22985531,75.21066155,75.11206473,74.99144295,74.97506053,74.82728308,74.72708074,74.72667495,74.69306909,74.67288803,74.57782463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRAIN_1611,644,199,282,312,297,2.9,2.8,2.8,2.8,2.8,2.7,2.7,2.7,2.6,2.6,2.6,2.6,2.5,2.5,2.5,2.5,2.5,2.4,2.4,2.4,2.3,2.3,2.3,2.3,2.2,2.2,2.2,2.2,2.2,2.1,2.1,2.1,2,2,2,2,1.9,1.9,1.9,1.9,1.8,1.8,1.8,1.8,1.7,1.7,1.7,1.7,1.6,1.6,1.6,1.6,1.5,1.5,1.5,1.4,1.4,1.4,1.4,1.3,1.3,1.3,1.3,1.3,1.2,1.2,1.2,1.2,1.1,1.1,1.1,1.1,1,1,1,1,0.9,0.9,0.9,0.9,0.8,0.8,0.8,0.7,0.7,0.7,0.7,0.7,0.6,71.8936688,71.76980216,71.70016339,71.65904583,71.49481579,71.48315052,71.31288495,71.23092343,71.06091267,70.93945246,70.88554839,70.69160497,70.67592076,70.60108443,70.48666616,70.38012654,70.33598931,70.17632925,70.02507389,69.83321645,69.68359492,69.48798684,69.40343659,69.3161538,69.27740654,69.10063111,69.08204354,68.91980632,68.87733871,68.71570166,68.53906785,68.4161633,68.22695493,68.04491283,68.04430157,67.85782984,67.67782767,67.63781775,67.5800802,67.52535029,67.35300922,67.30925733,67.17294398,67.06109899,66.87337011,66.7177105,66.55212226,66.36884655,66.36535106,66.23423493,66.08286391,66.05419795,66.00283027,65.84254943,65.81441495,65.70510498,65.56481489,65.44599693,65.313873,65.16876345,65.04375946,64.8910992,64.72800414,64.60531129,64.52796278,64.38650468,64.32679044,64.21458205,64.12455328,63.93045288,63.90706962,63.89026672,63.85225588,63.7851126,63.63704117,63.44430519,63.4360292,63.32288935,63.2616095,63.12007447,63.02595465,62.90125848,62.84934867,62.69655089,62.61193582,62.45221601,62.25518024,62.17511775,62.01888779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
